,Unnamed: 0,sentence,trigger1,trigger2,tag,label
130,134,"The U.S. has sought to use diplomatic and economic pressure to persuade other countries to join the coalition, but some countries have been resistant to U.S. demands.",pressure,join,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
131,135,The United Nations has adopted a resolution to end the use of child soldiers in armed conflicts around the world.,resolution,end,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,enable
132,136,"The merger would create a financial institution with a presence in more than 20 countries, giving it a global reach and allowing it to compete more effectively in the global market, while also providing a more diversified portfolio of services.",merger,compete,0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
133,137,The European Commission has also proposed a new set of regulations to ensure that the merger is in line with European competition law.,regulations,ensure,0 0 0 0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0,enable
134,138,"The merger would also create a financial institution with a presence in more than 20 countries, giving it a global reach and allowing it to compete more effectively in the global market, while also providing a more diversified portfolio of services.",merger,providing,0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
135,139,The European Union has also proposed a new set of regulations to ensure that the merger is in line with European competition law and to protect the interests of consumers.,regulations,protect,0 0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,enable
136,140,"The resolution enables the U.S. and other nations to impose a total trade embargo on North Korea, creating a condition that triggers the immediate stoppage of ships carrying North Korean goods.",resolution,embargo,0 condition 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
137,141,The United Nations has adopted a new resolution that calls for all member states to take steps to reduce their carbon emissions and to promote sustainable development.,resolution,reduce,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
138,142,The United Nations has adopted a new resolution that calls for all member states to take steps to protect the rights of refugees and migrants.,resolution,protect,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,enable
139,143,The United Nations has adopted a new resolution that calls for all member states to take steps to combat climate change and to promote sustainable development.,resolution,combat,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,enable
140,144,The United Nations has passed a resolution calling for an end to the use of child soldiers in conflict zones.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
141,145,The United Nations has passed a resolution calling for an end to the use of torture in all forms.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
142,146,The United Nations has adopted a resolution calling for an end to the use of chemical weapons in Syria.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
143,147,The United Nations has adopted a resolution calling for an end to the use of landmines in conflict zones.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
144,148,The United Nations has adopted a resolution calling for an end to the use of child soldiers in armed conflicts.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
145,149,"The announcement of the relaxation of the 15% takeover limit was welcomed by Jaguar Chairman Sir John Egan, who saw it as an opportunity for General Motors to increase its stake in the company.",relaxation,increase,0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,enable
146,150,"The approval of Deutsche Bank's bid was seen as a sign of the growing economic integration of the European Union, as it allowed for the free flow of capital across borders.",approval,free flow,0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect effect 0 0 0 0 0 0 0,enable
147,151,The United Nations has passed a resolution to end the use of child soldiers in armed conflicts.,resolution,end,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0,enable
148,152,The United Nations has adopted a resolution to promote gender equality and empower women and girls around the world.,resolution,promote,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0,enable
149,153,"The United Nations has passed a resolution to end the use of torture and other cruel, inhuman, or degrading treatment or punishment.",resolution,end,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
150,154,The United Nations has adopted a resolution to strengthen the global response to the COVID-19 pandemic.,resolution,strengthen,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0,enable
151,155,The European Union has proposed a new regulation to ensure the protection of personal data.,regulation,ensure,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0,enable
152,156,The World Trade Organization has adopted a new agreement to reduce tariffs and other barriers to trade.,adopted,reduce,0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0 0,enable
153,157,The International Monetary Fund has approved a new loan package to help developing countries cope with the economic impact of the pandemic.,approved,developing,0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
154,158,The World Bank has launched a new initiative to support small and medium-sized enterprises in developing countries.,launched,support,0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
155,159,The G20 has agreed to a new framework to promote global economic growth and financial stability.,agreed,promote,0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0,enable
156,160,The African Union has adopted a new strategy to promote regional integration and economic development.,adopted,promote,0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0,enable
157,161,The United Nations has established a new task force to address the challenges of climate change.,established,address,0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0,enable
158,162,The European Union has agreed to a new trade agreement that will reduce tariffs and other trade barriers between member countries.,agreement,reduce,0 0 0 0 0 0 0 0 0 condition 0 0 effect 0 0 0 0 0 0 0 0 0,enable
159,163,"The European Union has adopted a new set of regulations on the importation of goods, aimed at protecting domestic industries.",regulations,protecting,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 effect 0 0 0 0,enable
160,164,The European Union has adopted a resolution calling for an end to the use of torture in detention facilities.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
161,165,The United Nations has adopted a resolution calling for an end to the use of cluster munitions in armed conflicts.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
162,166,The United Nations has adopted a resolution calling for an end to the use of sexual violence as a weapon of war.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,enable
163,167,The United Nations has adopted a resolution calling for an end to the use of forced labor in conflict zones.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
164,168,The United Kingdom has recently announced a new policy of providing financial assistance to developing countries in order to help them reduce their emissions of greenhouse gases.,policy,help,0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,enable
165,169,The World Trade Organization has recently adopted a new set of rules that will allow countries to impose tariffs on imports from certain countries in order to protect their domestic industries.,rules,impose,0 0 0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
166,170,The United Nations Security Council has unanimously adopted a resolution to impose sanctions on North Korea for its nuclear weapons program.,resolution,sanctions,0 0 0 0 0 0 0 0 0 condition 0 0 effect 0 0 0 0 0 0 0 0 0,enable
167,171,The United Kingdom has announced a new immigration policy that will make it easier for skilled workers from outside the European Union to work in the country.,policy,work,0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,enable
168,172,The United Nations Security Council has passed a resolution condemning human rights abuses in Syria.,resolution,condemning,0 0 0 0 0 0 0 0 condition effect 0 0 0 0 0 0,enable
169,173,"The government of India has recently passed a law that requires all companies to provide health insurance to their employees, in order to ensure that all citizens have access to quality healthcare.",law,ensure,0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
170,174,The European Union has adopted a directive to ensure the free movement of goods and services across its member states.,directive,movement,0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
171,175,The European Union has adopted a directive to ensure the free movement of people across its member states.,directive,movement,0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0 0,enable
172,176,The European Union has adopted a directive to ensure the free movement of capital across its member states.,directive,movement,0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0 0,enable
173,177,The European Union has adopted a directive to ensure the free movement of data across its member states.,directive,movement,0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0 0,enable
174,178,The government has also announced that it will be investing in new economic policies to promote economic growth and reduce poverty.,investing,promote,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0,enable
175,179,The government has also announced that it will be investing in new social welfare programs to provide better healthcare and social services to citizens.,investing,provide,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,enable
176,180,The government has also announced that it will be investing in new job creation initiatives to create more employment opportunities.,investing,create,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0,enable
177,181,The government has also announced that it will be investing in new technology initiatives to promote innovation and technological advancement.,investing,promote,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0,enable
178,182,The government has also announced that it will be investing in new agricultural initiatives to improve food security and reduce hunger.,investing,improve,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0,enable
179,183,The government has also announced that it will be investing in new energy initiatives to reduce dependence on fossil fuels and promote renewable energy sources.,investing,reduce,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
180,184,The government has also announced that it will be investing in new security initiatives to protect citizens from crime and terrorism.,investing,protect,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0,enable
181,185,The Canadian government has announced a new program to help small businesses access capital and credit.,program,access,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0,enable
182,186,The Canadian government has announced a new program to help Indigenous communities access education and employment opportunities.,program,access,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0,enable
183,187,The Canadian government has announced a new program to help women access leadership roles in the workplace.,program,leadership,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0,enable
184,188,The Canadian government has announced a new program to help immigrants access language and cultural training.,program,access,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0,enable
185,189,The United States and China have agreed to a new trade agreement that will reduce tariffs on a range of goods and services between the two countries.,trade agreement,reduce,0 0 0 0 0 0 0 0 0 0 condition condition 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
186,190,The White House yesterday announced that the United States and Mexico have reached a new agreement that will allow Mexican workers to enter the U.S. legally and work for up to three years.,agreement,enter,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0,enable
187,191,The European Union has adopted a new directive that requires all member states to ensure that their citizens have access to quality healthcare.,directive,ensure,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
188,192,The United Nations has adopted a new resolution that calls for all member states to take steps to protect the rights of indigenous peoples.,resolution,protect,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,enable
189,193,The United States has adopted a new policy that seeks to reduce the number of people living in poverty.,policy,reduce,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0,enable
190,194,The United Nations has adopted a new resolution that calls for all member states to take steps to promote gender equality and to end gender-based violence.,resolution,promote,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
191,195,The Canadian government has announced a new program to provide free tuition for low-income students.,program,tuition,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0,enable
192,196,The Canadian government has announced a new policy to increase the minimum wage in all provinces and territories.,policy,increase,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0,enable
193,197,The Canadian government has announced a new strategy to combat racism and discrimination in the workplace.,strategy,combat,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0,enable
194,198,The Canadian government has announced a new program to provide free childcare for families in need.,program,childcare,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0,enable
195,199,The Canadian government has announced a new policy to reduce the cost of prescription drugs for Canadians.,policy,reduce,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0,enable
196,200,The Canadian government has announced a new plan to invest in renewable energy sources and reduce reliance on fossil fuels.,plan,renewable,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
197,201,The Canadian government has announced a new initiative to promote gender equality in the workplace.,initiative,equality,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0,enable
198,203,The United States has imposed tariffs on Chinese imports in an effort to protect American jobs and industries.,tariffs,protect,0 0 0 0 0 condition 0 0 0 0 0 0 0 effect 0 0 0 0 0,enable
199,204,The Canadian government has announced a new program to help refugees access housing and healthcare services.,program,access,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0,enable
200,205,The Canadian government has announced a new program to help low-income families access affordable childcare.,program,access,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0,enable
201,206,The Canadian government has announced a new program to help seniors access transportation and recreational activities.,program,transportation,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0,enable
202,207,The United Nations has passed a resolution calling for an end to the use of torture in detention facilities.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
203,209,The United States has imposed economic sanctions on certain countries in an effort to pressure them to comply with international law.,sanctions,comply,0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,enable
204,210,The World Bank has announced a new initiative to provide financial assistance to small businesses in developing countries.,initiative,assistance,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0,enable
205,211,"The Canadian government has announced a new program to help low-income families with the cost of utilities, providing up to $100 per month in assistance for those who qualify.",program,help,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
206,212,"The Canadian government has announced a new program to help low-income families with the cost of home repairs, providing up to $500 per year in assistance for those who qualify.",program,help,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
207,213,"The Canadian government has announced a new program to help low-income families with the cost of home insurance, providing up to $200 per year in assistance for those who qualify.",program,help,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
208,214,The United States has also imposed tariffs on imports of steel and aluminum from China in an effort to protect domestic industries.,tariffs,protect,0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,enable
209,215,The United Nations has also adopted a resolution to promote the peaceful resolution of conflicts and to protect human rights.,resolution,promote,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0,enable
210,216,The International Monetary Fund has also approved a loan package to help the country's economy recover from the effects of the global financial crisis.,loan,recover,0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
211,217,The World Bank has also approved a loan package to help the country's economy recover from the effects of the global financial crisis.,loan,recover,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
212,218,This condition enables a relationship between the Security Council and the U.S. and other nations to immediately begin stopping ships carrying North Korean goods.,condition,stopping,0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,enable
213,220,The European Union has passed legislation to protect the rights of workers and ensure fair wages.,legislation,"protect
",0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0,enable
214,221,The government has implemented a new policy to reduce poverty and inequality in the country.,policy,reduce,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0,enable
215,222,The European Union has passed a new set of regulations to ensure that all member states comply with international trade standards.,regulations,comply,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0,enable
216,223,The United Nations has passed a resolution calling for an end to the use of child soldiers in armed conflicts.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
217,224,The government has also announced plans to invest in social programs to reduce poverty and inequality.,invest,reduce,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0,enable
218,225,The government has also announced plans to invest in public health initiatives to improve the health and wellbeing of citizens.,invest,improve,0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0,enable
219,226,"The Bank of Canada has raised its benchmark interest rate for the first time in seven years, citing an improving economy and rising inflation.",raised,improving,0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,enable
220,230,The United Nations has adopted a resolution calling for the immediate cessation of hostilities in the conflict in Syria.,resolution,cessation,0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0 0 0,enable
221,231,The United Nations has passed a resolution condemning the human rights abuses in Myanmar.,resolution,condemning,0 0 0 0 0 0 condition effect 0 0 0 0 0 0 0,enable
222,232,The United Nations has adopted a new resolution to promote the protection of human rights and the rule of law in conflict zones.,resolution,protection,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,enable
223,233,"The United Nations Security Council has also adopted a resolution calling for the establishment of a monitoring mission to ensure compliance with the ceasefire, and to facilitate the delivery of humanitarian aid to affected areas, as well as to promote a lasting peace between the two sides.",resolution,compliance,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
224,234,The European Union has passed a resolution to increase the number of refugees it will accept from war-torn countries.,resolution,increase,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
225,235,The United States has signed a new trade agreement with Mexico and Canada to replace the North American Free Trade Agreement.,agreement,replace,0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0,enable
226,236,The United Kingdom has announced a new initiative to reduce carbon emissions and combat climate change.,initiative,reduce,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0,enable
227,237,The International Monetary Fund has approved a new loan package to help developing countries address poverty and inequality.,loan,address,0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0,enable
228,238,The United Nations has passed a resolution to promote the rights of indigenous peoples.,resolution,promote,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0,enable
229,239,The European Union has passed a new set of regulations to protect the environment from the effects of climate change.,regulations,protect,0 0 0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0,enable
230,240,The United Nations has adopted a new set of regulations to protect the rights of refugees and migrants.,regulations,protect,0 0 0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0,enable
231,241,The United Nations has adopted a new set of regulations to protect the rights of workers in the global economy.,regulations,protect,0 0 0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0,enable
232,242,The International Monetary Fund has approved a new loan package to help countries in financial distress.,loan,help,0 0 0 0 0 0 0 0 condition 0 0 effect 0 0 0 0 0,enable
233,243,The United Nations has adopted a new resolution to promote global peace and security.,resolution,promote,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0,enable
234,244,The World Health Organization has launched a new campaign to combat the spread of infectious diseases.,campaign,combat,0 0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0,enable
235,245,The United Nations has passed a resolution calling for an end to the use of child soldiers in conflict zones.,calling,end,0 0 0 0 0 0 0 condition 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
236,246,The United Nations has passed a resolution calling for an end to the use of torture in conflict zones.,passed,end,0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
237,247,The United Nations has passed a resolution calling for an end to the use of sexual violence in conflict zones.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
238,248,The United Nations has passed a resolution calling for an end to the use of forced displacement in conflict zones.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
239,249,"The Canadian government has announced a new program to help low-income families with the cost of childcare, providing up to $1000 per year in assistance for those who qualify.",program,help,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
240,250,"The Canadian government has announced a new program to help low-income families with the cost of transportation, providing up to $200 per month in assistance for those who qualify.",program,help,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
241,251,"The Canadian government has announced a new program to help low-income families with the cost of food, providing up to $200 per month in assistance for those who qualify.",program,help,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
242,252,"The Canadian government has announced a new program to help low-income families with the cost of medical care, providing up to $500 per year in assistance for those who qualify.",program,help,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
243,253,The United Nations has passed a resolution calling for an end to the violence in Yemen.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0,enable
244,254,"The United States has signed a new trade agreement with China, which will reduce tariffs and open up new markets for American businesses.",trade,reduce,0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0,enable
245,255,The World Bank has approved a new loan package to help developing countries reduce poverty and improve access to healthcare and education.,loan,reduce,0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
246,256,The International Monetary Fund has approved a new loan package to help stabilize the global economy and promote economic growth.,loan,stabilize,0 0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0,enable
247,257,The United Nations has adopted a new resolution to promote human rights and protect vulnerable populations around the world.,resolution,protect,0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0,enable
248,258,The United Nations has adopted a new resolution to promote gender equality and empower women and girls around the world.,resolution,equality,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
249,259,The government has also committed to investing in infrastructure projects to create jobs and stimulate economic growth.,investing,create,0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0,enable
250,260,The government has also promised to invest in education and training to ensure that Canadians have the skills they need to succeed in the 21st century.,invest,succeed,0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,enable
251,262,The government has also promised to reduce taxes on businesses to encourage investment and job creation.,reduce,encourage,0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0,enable
252,263,The European Union has passed a new law that requires companies to provide more information about their environmental impact.,law,provide,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0 0,enable
253,264,The International Monetary Fund has adopted a new policy that seeks to promote economic growth and reduce poverty in developing countries.,policy,promote,0 0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
254,265,The United Nations has also called for an international coalition to provide humanitarian aid to the people of Iraq and to ensure that Iraq complies with international law.,coalition,complies,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,enable
255,266,The United Nations has also called for an international coalition to enforce the ceasefire and to ensure that Iraq complies with international law.,coalition,enforce,0 0 0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,enable
256,267,The United Nations has also called for an international coalition to provide humanitarian aid to the people of Iraq and to ensure that Iraq complies with international law.,coalition,provide,0 0 0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
257,268,The Canadian government has implemented a policy of free trade with the United States and Mexico.,policy,free trade,0 0 0 0 0 0 condition 0 effect effect 0 0 0 0 0 0 0,enable
258,269,The United States has imposed tariffs on Chinese imports in an effort to protect domestic industries.,tariffs,protect,0 0 0 0 0 condition 0 0 0 0 0 0 0 effect 0 0 0,enable
259,270,The United Kingdom has signed a trade agreement with the European Union to facilitate the free movement of goods and services.,agreement,facilitate,0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,enable
260,271,The government has also announced plans to invest in renewable energy sources to reduce dependence on fossil fuels and reduce emissions.,invest,reduce,0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,enable
261,272,The government has also announced plans to invest in research and development of new technologies to reduce emissions and promote sustainability.,research,reduce,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0,enable
262,273,The government has also announced plans to invest in education and awareness programs to promote environmental stewardship and sustainability.,invest,promote,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0,enable
263,274,"The European Union has passed a new law to reduce carbon emissions across the continent.,",law,reduce,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0,enable
264,275,The United Nations has adopted a new resolution to combat climate change and its effects on the environment.,resolution,combat,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0,enable
265,276,"The United Nations Security Council has also passed a resolution calling for the immediate and unconditional withdrawal of Iraqi forces from Kuwait, and authorizing the use of all necessary means to ensure compliance.",resolution,compliance,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0,enable
266,277,The United Nations has adopted a resolution calling for an end to the use of human trafficking in any form.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
267,278,"The United Nations Security Council yesterday unanimously approved a resolution that would impose a total trade embargo on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.",resolution,stopping,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,enable
268,279,The U.S. Senate yesterday approved a bill that would impose a three-year moratorium on the importation of certain products from countries that have not signed the Nuclear Non-Proliferation Treaty.,bill,moratorium,0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
269,280,The U.S. House of Representatives yesterday passed a bill that would impose a three-year moratorium on the importation of certain products from countries that have not signed the Nuclear Non-Proliferation Treaty.,bill,moratorium,0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
