,Unnamed: 0,sentence,trigger1,trigger2,tag,label
156,159,The government passed a law to protect the rights of LGBTQ+ individuals and ensure equal protection under the law.,passed,protect,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
157,160,"The government is introducing a new law to protect the rights of consumers, in an effort to ensure fair prices and quality products.",Introducing,Ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
158,161,"The government is introducing a new law to protect the rights of minorities, in an effort to promote equal access to education and employment opportunities.",Introducing,Promote,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,intend
159,162,"The government has passed a new law to increase the minimum wage, in an effort to reduce poverty and income inequality.",passed,reduce,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,intend
160,163,"The government has implemented a new policy to provide incentives for businesses to invest in renewable energy sources, in an effort to reduce greenhouse gas emissions.",implemented,reduce,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
161,164,The United Nations Security Council passed a resolution condemning the occupation of Kuwait and demanding the immediate withdrawal of Iraqi forces.,passed,condemning,0 0 0 0 0 intention 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
162,165,The United States and its allies launched a military campaign to liberate Kuwait and restore its sovereignty.,launched,liberate,0 0 0 0 0 0 intention 0 0 0 0 effect 0 0 0 0 0 0,intend
163,166,The United Nations passed a resolution calling for the establishment of a United Nations-supervised peace process in the Middle East.,passed,establishment,0 0 0 intention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
164,167,The government passed a law to increase access to education and reduce the cost of tuition.,passed,increase,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,intend
165,168,The government passed a law to increase access to affordable housing and reduce homelessness.,passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0,intend
166,169,The government passed a law to increase access to clean energy in an effort to reduce carbon emissions.,passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
167,170,"The government passed a law to increase access to education, in an effort to reduce inequality.",passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
168,171,"The government passed a law to increase access to healthcare, in an effort to reduce health disparities.",passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
169,172,"The government passed a law to increase access to financial services, in an effort to reduce economic inequality.",passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
170,173,"The government passed a law to increase access to legal services, in an effort to reduce discrimination.",passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
171,174,"The government passed a law to increase access to voting rights, in an effort to ensure equal representation.",passed,ensure,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
172,175,The government passed a law to increase the number of public parks and green spaces in order to improve the quality of life for citizens.,passed,improve,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
173,176,The government passed a law to increase the availability of affordable housing in order to reduce homelessness and improve living standards.,passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,intend
174,177,The government passed a law to increase the availability of public transportation in order to reduce traffic congestion and improve air quality.,passed,improve,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
175,178,The government passed a law to provide tax incentives to businesses that invest in research and development in order to promote innovation and economic growth.,passed,promote,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
176,179,The government passed a law to increase the availability of renewable energy sources in order to reduce air pollution and conserve natural resources.,passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
177,180,The government passed a law to increase access to childcare in an effort to reduce poverty.,passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0,intend
178,181,The government passed a law to increase access to renewable energy sources in an effort to reduce carbon emissions.,passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
179,182,The government passed a law to increase access to voting rights in an effort to increase voter turnout.,passed,increase,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,intend
180,183,The government passed a law to increase access to legal aid in an effort to reduce crime.,passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0,intend
181,184,The government passed a law to increase access to job opportunities in an effort to reduce unemployment.,passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0,intend
182,185,"The government has implemented a new policy to provide tax credits to businesses that hire new employees, in an effort to reduce unemployment.",implemented,reduce,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
183,186,"The government has introduced a new program to provide job training and education services to those who are underemployed, in an effort to reduce long-term underemployment.",introduced,reduce,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,intend
184,187,"The government has passed a new law to increase the availability of affordable childcare, in an effort to reduce the burden of childcare costs on working families.",passed,reduce,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,intend
185,188,The government is introducing a new tax on luxury goods in an effort to raise revenue for social programs.,introducing,raise,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
186,189,"The government is introducing a new law to protect the rights of immigrants, in an effort to ensure equal access to services and opportunities.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
187,190,"The government is introducing a new law to protect the rights of indigenous people, in an effort to ensure their cultural heritage is respected.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
188,191,"The government is introducing a new law to protect the rights of women, in an effort to ensure equal access to education and employment.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
189,192,"The government is introducing a new law to protect the rights of LGBTQ+ people, in an effort to ensure equal access to services and opportunities.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
190,193,"The government is introducing a new law to protect the rights of people with disabilities, in an effort to ensure equal access to services and opportunities.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
191,194,"The government is introducing a new law to protect the rights of religious minorities, in an effort to ensure equal access to services and opportunities.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
192,195,"The government is introducing a new law to protect the rights of victims of hate crimes, in an effort to ensure justice and accountability.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
193,196,The government passed a law to increase access to clean energy sources and reduce air pollution.,passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
194,197,The government passed a law to increase access to renewable energy sources and reduce dependence on fossil fuels.,passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
195,198,The government passed a law to increase access to green spaces and reduce urban sprawl.,passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
196,199,The government passed a law to increase access to public parks and reduce environmental degradation.,passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
197,200,The government passed a law to increase access to public services and reduce poverty.,passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0,intend
198,201,"The president signed an executive order to protect the rights of immigrants and refugees, in an effort to ensure fair treatment and access to services.",signed,ensure,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
199,202,"The government is introducing a new law to protect the rights of Indigenous peoples, in an effort to ensure access to land and resources.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
200,203,"The government is introducing a new law to protect the rights of religious minorities, in an effort to promote freedom of religion.",introducing,promote,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
201,204,"The government is introducing a new law to protect the rights of women, in an effort to ensure equal access to education and employment opportunities.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,intend
202,205,"The government is introducing a new law to protect the rights of people with disabilities, in an effort to ensure access to services and accommodations.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
203,206,"The government is introducing a new law to protect the rights of the disabled, in an effort to ensure their access to services and opportunities.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
204,207,"The government is introducing a new law to protect the rights of the elderly, in an effort to ensure their access to quality care and services.",protect,ensure,0 0 0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,intend
205,208,"The government is introducing a new law to protect the rights of the LGBTQ+ community, in an effort to ensure their safety and acceptance.",protect,ensure,0 0 0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,intend
206,209,"The government is introducing a new law to protect the rights of victims of domestic violence, in an effort to ensure their safety and access to justice.",protect,ensure,0 0 0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
207,210,"The government is introducing a new law to protect the rights of victims of sexual assault, in an effort to ensure their safety and access to justice.",protect,ensure,0 0 0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
208,211,"The government has implemented a new policy to provide financial assistance to small businesses, in an effort to stimulate economic growth.",implemented,stimulate,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
209,212,"The government has passed a new law to increase the availability of affordable childcare, in an effort to reduce the burden on working families.",passed,reduce,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
210,213,"The government is introducing a new law to protect the rights of consumers, in an effort to ensure fair prices and quality products.",Introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
211,214,"The government is introducing a new law to protect the rights of the disabled, in an effort to ensure equal access to services and opportunities.",protect,ensure,0 0 0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
212,215,The government passed a law to increase access to education in an effort to improve educational outcomes.,passed,improve,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
213,216,The government passed a law to increase access to job training programs in an effort to reduce unemployment.,passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0,intend
214,217,The government passed a law to increase access to public parks and green spaces in an effort to improve air quality.,passed,improve,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
215,220,"The government passed a law to increase access to financial services, in an effort to reduce poverty.",passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
216,221,"The government passed a law to increase access to clean water, in an effort to reduce water-borne diseases.",passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,intend
217,222,"The government passed a law to increase access to renewable energy, in an effort to reduce carbon emissions.",passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
218,223,"The government passed a law to increase access to technology, in an effort to promote economic growth.",passed,promote,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
219,224,"The government passed a law to increase the minimum wage, in an effort to reduce poverty and improve living standards.",passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
220,225,"The government passed a law to increase access to healthcare, in an effort to reduce health disparities and improve public health.",increase,reduce,0 0 0 0 0 0 intention 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
221,226,"The government passed a law to increase access to affordable housing, in an effort to reduce homelessness and improve living conditions.",increase,improve,0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
222,227,"The government passed a law to increase access to public transportation, in an effort to reduce traffic congestion and improve air quality.",increase,reduce,0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
223,228,"The government passed a law to increase access to clean energy sources, in an effort to reduce greenhouse gas emissions and combat climate change.",increase,reduce,0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,intend
224,229,The government passed a law to protect the rights of victims of wage theft and ensure their access to services.,passed,protect,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
225,230,The government passed a law to protect the rights of victims of workplace harassment and ensure their access to services.,passed,ensure,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
226,231,The government passed a law to protect the rights of victims of discrimination in housing and ensure their access to services.,passed,protect,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
227,232,The government passed a law to protect the rights of victims of discrimination in education and ensure their access to services.,passed,protect,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
228,233,The government passed a law to protect the rights of victims of discrimination in employment and ensure their access to services.,passed,ensure,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
229,234,The government passed a law to protect the rights of victims of discrimination in public accommodations and ensure their access to services.,passed,ensure,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
230,235,The government passed a law to protect the rights of victims of discrimination in credit and lending and ensure their access to services.,passed,protect,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
231,236,The government passed a law to protect the rights of victims of discrimination in health care and ensure their access to services.,passed,protect,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
232,237,The government passed a law to protect the rights of victims of discrimination in insurance and ensure their access to services.,passed,ensure,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
233,238,The government passed a law to protect the rights of victims of discrimination in the criminal justice system and ensure their access to services.,passed,ensure,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
234,239,The government passed a law to increase taxes on the wealthy in an effort to reduce income inequality.,passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
235,240,The government passed a law to increase funding for public education in an effort to improve educational outcomes.,increase,improve,0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 effect 0 0 0,intend
236,241,The government passed a law to increase access to healthcare in an effort to improve public health.,increase,improve,0 0 0 0 0 0 intention 0 0 0 0 0 0 0 effect 0 0 0,intend
237,242,The government passed a law to increase access to affordable housing in an effort to reduce homelessness.,increase,reduce,0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 effect 0 0,intend
238,243,The government passed a law to increase access to public transportation in an effort to reduce traffic congestion.,increase,reduce,0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 effect 0 0 0,intend
239,244,"The government passed a law to increase the minimum wage, in an effort to improve the standard of living for low-income workers.",passed,improve,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0,intend
240,245,"The government passed a law to increase taxes on the wealthy, in an effort to reduce income inequality.",passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
241,247,"The government passed a law to increase access to healthcare, in an effort to improve public health.",passed,increase,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,intend
242,248,The United States and China agreed to a trade deal that would reduce tariffs and increase access to Chinese markets for American companies.,agreed,increase,0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
243,249,The United States and Mexico agreed to a trade deal that would reduce tariffs and increase access to Mexican markets for American companies.,agreed,increase,0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
244,250,The United States and Canada agreed to a trade deal that would reduce tariffs and increase access to Canadian markets for American companies.,agreed,increase,0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
245,251,The government passed a law to increase access to childcare in an effort to increase workforce participation.,passed,increase,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0,intend
246,252,The government passed a law to increase access to renewable energy sources in an effort to reduce dependence on fossil fuels.,passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
247,253,The government passed a law to protect the rights of workers and ensure their access to fair wages and safe working conditions.,passed,protect,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
248,254,The government passed a law to protect the rights of LGBTQ+ individuals and ensure their access to services.,passed,ensure,0 0 intention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
249,255,The government passed a law to protect the rights of immigrants and ensure their access to services.,passed,ensure,0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
250,256,The government passed a law to protect the rights of women and ensure their access to services.,passed,ensure,0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
251,257,The government passed a law to protect the rights of people with disabilities and ensure their access to services.,passed,protect,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
252,258,"The government is introducing a new law to protect the environment, in an effort to reduce pollution and promote sustainable development.",Introducing,Reduce,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
253,259,"The government is introducing a new law to protect the rights of minorities, in an effort to promote social inclusion and combat discrimination.",Introducing,Promote,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
254,260,"The government is introducing a new law to protect the rights of workers, in an effort to ensure fair wages and safe working conditions.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
255,261,"The government is introducing a new law to protect the rights of consumers, in an effort to ensure fair prices and quality products.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
256,262,"The government is introducing a new law to protect the rights of the elderly, in an effort to ensure access to quality healthcare and social services.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,intend
257,263,"The government is introducing a new law to protect the rights of the disabled, in an effort to ensure access to quality healthcare and social services.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,intend
258,264,"The government is introducing a new law to protect the rights of the homeless, in an effort to ensure access to housing and other basic needs.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,intend
259,265,"The government is introducing a new law to protect the rights of victims of domestic violence, in an effort to ensure justice and accountability.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,intend
260,266,The European Union passed a law to reduce carbon emissions in an effort to combat climate change.,passed,combat,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
261,270,The government passed a law to increase access to healthcare in an effort to improve public health.,passed,improve,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
262,271,The United Nations Security Council passed a resolution calling for an immediate ceasefire in the conflict between Israel and Palestine.,passed,ceasefire,0 0 0 0 0 intention 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
263,272,The United States Congress passed a law to increase funding for public education in an effort to improve student achievement.,passed,improve,0 0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
264,273,The United Nations adopted a resolution to promote the rights of refugees and ensure their access to basic services.,adopted,promote,0 0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,intend
265,274,The United Nations passed a resolution to promote the rights of women and girls and ensure their access to education.,passed,promote,0 0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
266,275,The United Nations passed a resolution to promote the rights of people with disabilities and ensure their access to healthcare.,passed,promote,0 0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
267,276,The United Nations passed a resolution to promote the rights of indigenous peoples and ensure their access to land and resources.,passed,promote,0 0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
268,277,The United Nations passed a resolution to promote the rights of LGBT people and ensure their access to equal rights and protections.,passed,promote,0 0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
269,278,The government passed a law to protect the rights of LGBTQ+ individuals and ensure equal access to services.,passed,protect,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,intend
270,279,The government implemented a new policy to promote sustainable development and reduce poverty.,implemented,promote,0 0 intention 0 0 0 0 effect 0 0 0 0 0 0,intend
271,280,The government passed a law to protect the rights of refugees and ensure access to basic services.,passed,protect,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0,intend
272,281,The government introduced a new program to provide free education to disadvantaged children.,introduced,provide,0 0 intention 0 0 0 0 effect 0 0 0 0 0 0,intend
273,282,The government passed a law to protect the rights of religious minorities and ensure equal access to public services.,passed,protect,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,intend
274,283,The government implemented a new policy to promote diversity and inclusion in the workplace.,implemented,promote,0 0 intention 0 0 0 0 effect 0 0 0 0 0 0 0,intend
275,284,The government passed a law to protect the rights of disabled people and ensure equal access to services.,passed,protect,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,intend
276,285,The government introduced a new program to provide free education to all children.,introduced,provide,0 0 intention 0 0 0 0 effect 0 0 0 0 0 0,intend
277,286,The government passed a law to protect the rights of refugees and ensure their access to services.,passed,protect,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0,intend
278,288,"The government has implemented a new policy to provide job training and employment assistance to those who are underemployed, in an effort to reduce long-term underemployment.",implemented,reduce,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,intend
279,289,"The government has introduced a new program to provide financial assistance to small businesses, in an effort to reduce economic inequality.",introduced,reduce,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
280,290,"The government has implemented a new policy to provide tax incentives to businesses that hire veterans, in an effort to reduce veteran unemployment.",implemented,reduce,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
281,291,"The government passed a law to increase the minimum wage, in an effort to reduce poverty.",passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
282,292,"The government passed a law to increase access to affordable housing, in an effort to reduce homelessness.",increase,reduce,0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 effect 0 0 0,intend
283,293,"The government passed a law to increase access to public transportation, in an effort to reduce traffic congestion.",increase,reduce,0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
284,294,"The government passed a law to increase access to renewable energy sources, in an effort to reduce carbon emissions.",increase,reduce,0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
285,295,"The government passed a law to increase access to job training programs, in an effort to reduce unemployment.",increase,reduce,0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
286,296,The Prime Minister announced a new initiative to reduce poverty and inequality in the country.,announced,reduce,0 0 0 intention 0 0 0 0 effect 0 0 0 0 0 0 0,intend
287,297,The government passed a law to increase the minimum wage and improve working conditions.,passed,increase,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0,intend
288,298,The government passed a law to reduce carbon emissions and combat climate change.,passed,reduce,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0,intend
289,299,The government passed a law to increase access to healthcare and reduce healthcare costs.,passed,reduce,0 0 intention 0 0 0 0 0 0 0 0 effect 0 0 0,intend
290,300,The government passed a law to strengthen gun control and reduce gun violence.,passed,strengthen,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0,intend
291,301,The government passed a law to protect the rights of immigrants and refugees.,passed,protect,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0,intend
292,302,The government passed a law to increase funding for public education and improve educational outcomes.,passed,increase,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0,intend
293,303,The government passed a law to protect the rights of Indigenous peoples and promote reconciliation.,passed,protect,0 0 intention 0 0 0 effect 0 0 0 0 0 0 0 0 0,intend
294,304,"The government is introducing a new law to protect the rights of immigrants, in an effort to ensure equal access to services and opportunities.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
295,305,"The government is introducing a new law to protect the rights of minorities, in an effort to ensure equal access to services and opportunities.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
296,306,"The government is introducing a new law to protect the rights of consumers, in an effort to ensure fair pricing and quality products.",introducing,ensure,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
297,307,"The government is introducing a new law to protect the rights of immigrants, in an effort to promote cultural diversity and combat xenophobia.",protect,promote,0 0 0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,intend
298,309,"The government is introducing a new law to protect the rights of the elderly, in an effort to ensure access to quality care and support.",protect,ensure,0 0 0 0 0 0 0 0 intention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,intend
299,310,"The government has implemented a new policy to reduce carbon emissions, in an effort to combat climate change.",implemented,combat,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
300,311,"The government has passed a law to increase taxes on the wealthy, in an effort to reduce income inequality.",passed,reduce,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
301,312,"The government has passed a law to increase funding for public education, in an effort to improve educational outcomes.",passed,improve,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,intend
302,313,"The government has passed a law to increase the availability of affordable housing, in an effort to reduce homelessness.",passed,reduce,0 0 0 intention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,intend
